Time,Load,Solar,Wind Offshore,Wind Onshore
2016-01-01 00:00:00,50211.0,0.0,2275.25,6601.25
2016-01-01 01:00:00,48192.75,0.0,2285.5,6445.75
2016-01-01 02:00:00,46264.75,0.0,2228.75,6422.75
2016-01-01 03:00:00,44942.0,0.0,2011.5,6487.0
2016-01-01 04:00:00,44431.5,0.0,1942.75,6391.25
2016-01-01 05:00:00,43790.25,0.0,1582.5,5770.75
2016-01-01 06:00:00,42558.5,0.0,1329.5,5276.75
2016-01-01 07:00:00,43160.25,8.0,951.75,4705.75
2016-01-01 08:00:00,44119.25,150.25,651.0,4025.0
2016-01-01 09:00:00,46637.5,1001.5,443.5,3332.75
2016-01-01 10:00:00,49506.25,2593.25,308.5,2516.75
2016-01-01 11:00:00,52462.75,3867.0,174.25,1702.5
2016-01-01 12:00:00,53171.0,4237.0,132.75,1204.25
2016-01-01 13:00:00,52343.5,3830.75,83.5,755.5
2016-01-01 14:00:00,52045.0,2528.75,48.5,504.5
2016-01-01 15:00:00,52687.25,885.5,6.5,458.5
2016-01-01 16:00:00,55557.75,65.25,2.0,715.25
2016-01-01 17:00:00,59505.75,7.0,5.0,1339.5
2016-01-01 18:00:00,60289.75,7.0,94.0,2096.25
2016-01-01 19:00:00,58692.5,0.0,266.25,3163.5
2016-01-01 20:00:00,56475.75,0.0,610.75,3882.25
2016-01-01 21:00:00,54704.0,0.0,907.25,4604.5
2016-01-01 22:00:00,54348.0,0.0,1190.75,5039.0
2016-01-01 23:00:00,50819.0,0.0,1451.25,5526.5
2016-01-02 00:00:00,47463.75,0.0,1656.5,5819.25
2016-01-02 01:00:00,45237.25,0.0,2160.25,6631.75
2016-01-02 02:00:00,44282.0,0.0,2509.75,8256.0
2016-01-02 03:00:00,43879.75,0.0,2728.25,9322.0
2016-01-02 04:00:00,44689.5,0.0,2782.25,10817.0
2016-01-02 05:00:00,45784.5,0.0,2810.0,11988.0
2016-01-02 06:00:00,46997.0,0.0,2812.0,12815.0
2016-01-02 07:00:00,50594.75,8.0,2799.75,13421.75
2016-01-02 08:00:00,54868.0,120.0,2805.0,13991.0
2016-01-02 09:00:00,58937.0,629.0,2790.5,14824.5
2016-01-02 10:00:00,61584.25,1401.75,2771.25,15524.0
2016-01-02 11:00:00,63675.25,1944.0,2767.0,15946.0
2016-01-02 12:00:00,64057.75,2129.75,2765.5,16095.5
2016-01-02 13:00:00,63385.0,1949.75,2756.0,16239.0
2016-01-02 14:00:00,62559.75,1238.0,2760.75,16384.25
2016-01-02 15:00:00,62824.5,412.75,2769.25,16637.0
2016-01-02 16:00:00,64931.25,39.25,2748.0,17090.75
2016-01-02 17:00:00,68208.0,7.0,2730.25,17849.5
2016-01-02 18:00:00,68392.0,7.0,2726.0,18230.5
2016-01-02 19:00:00,66395.25,0.0,2725.5,18108.0
2016-01-02 20:00:00,62480.75,0.0,2730.0,17774.75
2016-01-02 21:00:00,59656.75,0.0,2724.25,17296.25
2016-01-02 22:00:00,59179.0,0.0,2719.0,16610.25
2016-01-02 23:00:00,55949.75,0.0,2721.0,16935.0
2016-01-03 00:00:00,52233.5,0.0,2711.75,17051.0
2016-01-03 01:00:00,49310.5,0.0,2696.25,16689.0
2016-01-03 02:00:00,47902.0,0.0,2681.25,16598.25
2016-01-03 03:00:00,47265.75,0.0,2684.25,16434.0
2016-01-03 04:00:00,47205.5,0.0,2682.0,16214.25
2016-01-03 05:00:00,46919.5,0.0,2672.25,16096.25
2016-01-03 06:00:00,46428.25,0.0,2667.0,16244.25
2016-01-03 07:00:00,48636.5,8.0,2669.25,15986.5
2016-01-03 08:00:00,51690.75,76.5,2675.25,15498.0
2016-01-03 09:00:00,55290.25,664.25,2665.0,14899.0
2016-01-03 10:00:00,58706.5,1696.25,2658.25,14340.25
2016-01-03 11:00:00,61829.75,2686.25,2647.75,13233.0
2016-01-03 12:00:00,61968.25,3123.0,2657.5,12197.0
2016-01-03 13:00:00,60296.0,2973.25,2667.0,11972.75
2016-01-03 14:00:00,58757.75,1925.0,2586.25,12036.25
2016-01-03 15:00:00,58534.0,682.0,2527.5,12665.5
2016-01-03 16:00:00,60773.5,58.5,2562.25,13145.75
2016-01-03 17:00:00,65169.5,7.0,2593.5,14041.5
2016-01-03 18:00:00,65996.5,7.0,2535.25,15181.5
2016-01-03 19:00:00,64539.75,0.0,2519.0,15802.5
2016-01-03 20:00:00,62017.5,0.0,2532.0,16161.0
2016-01-03 21:00:00,60155.75,0.0,2541.25,16247.25
2016-01-03 22:00:00,59937.0,0.0,2561.25,15762.5
2016-01-03 23:00:00,56682.25,0.0,2580.5,15584.0
2016-01-04 00:00:00,53515.75,0.0,2594.0,15254.0
2016-01-04 01:00:00,51313.25,0.0,2593.5,14605.5
2016-01-04 02:00:00,50076.25,0.0,2596.75,14060.25
2016-01-04 03:00:00,49881.25,0.0,2597.25,13517.75
2016-01-04 04:00:00,51525.5,0.0,2604.5,12803.25
2016-01-04 05:00:00,55201.25,0.0,2611.25,12406.0
2016-01-04 06:00:00,61874.5,0.0,2629.0,12415.0
2016-01-04 07:00:00,68974.75,8.0,2653.25,12170.75
2016-01-04 08:00:00,73355.5,80.75,2664.75,11817.5
2016-01-04 09:00:00,75148.5,556.75,2657.25,11045.0
2016-01-04 10:00:00,76495.75,1391.5,2661.0,10323.0
2016-01-04 11:00:00,77982.0,2053.5,2665.5,9344.25
2016-01-04 12:00:00,78094.75,2291.75,2661.75,8843.5
2016-01-04 13:00:00,77215.75,2059.0,2664.5,8353.75
2016-01-04 14:00:00,75841.25,1335.5,2674.0,8186.75
2016-01-04 15:00:00,75235.5,557.5,2681.0,8294.25
2016-01-04 16:00:00,76561.0,68.25,2669.5,8412.75
2016-01-04 17:00:00,80331.75,7.5,2680.5,8793.75
2016-01-04 18:00:00,80216.0,7.0,2673.75,8808.75
2016-01-04 19:00:00,77837.5,0.0,2681.75,8472.25
2016-01-04 20:00:00,73084.0,0.0,2685.75,8260.75
2016-01-04 21:00:00,69411.5,0.0,2686.75,7832.5
2016-01-04 22:00:00,67089.5,0.0,2685.0,7505.75
2016-01-04 23:00:00,62596.25,0.0,2687.0,7211.25
2016-01-05 00:00:00,59241.75,0.0,2687.5,7051.0
2016-01-05 01:00:00,56616.75,0.0,2678.75,6805.25
2016-01-05 02:00:00,55461.75,0.0,2686.0,6679.25
2016-01-05 03:00:00,55604.5,0.0,2688.25,6671.25
2016-01-05 04:00:00,56479.25,0.0,2691.25,6726.5
2016-01-05 05:00:00,59753.0,0.0,2697.25,6854.5
2016-01-05 06:00:00,65803.5,0.0,2691.25,6866.75
2016-01-05 07:00:00,72533.75,8.0,2683.75,6844.75
2016-01-05 08:00:00,75915.5,86.75,2687.0,6741.0
2016-01-05 09:00:00,76820.0,629.5,2651.5,6625.0
2016-01-05 10:00:00,78062.25,1716.5,2593.5,6408.5
2016-01-05 11:00:00,79284.5,2557.25,2533.25,6105.25
2016-01-05 12:00:00,79266.75,3002.0,2521.0,5781.75
2016-01-05 13:00:00,78182.75,2481.0,2512.75,5525.25
2016-01-05 14:00:00,77223.25,1652.0,2524.25,5541.0
2016-01-05 15:00:00,76874.25,696.25,2505.5,5614.75
2016-01-05 16:00:00,78257.5,72.75,2503.5,5665.75
2016-01-05 17:00:00,81453.25,7.25,2519.5,5915.25
2016-01-05 18:00:00,81092.0,7.0,2551.5,6156.25
2016-01-05 19:00:00,78764.0,0.0,2593.25,6051.25
2016-01-05 20:00:00,74034.25,0.0,2557.0,5966.75
2016-01-05 21:00:00,69993.75,0.0,2535.0,5764.5
2016-01-05 22:00:00,67132.0,0.0,2524.25,5595.0
2016-01-05 23:00:00,62425.75,0.0,2489.5,5591.5
2016-01-06 00:00:00,59187.25,0.0,2491.25,5320.0
2016-01-06 01:00:00,56788.5,0.0,2506.0,5128.75
2016-01-06 02:00:00,55510.25,0.0,2529.5,4797.5
2016-01-06 03:00:00,55222.5,0.0,2550.75,4719.75
2016-01-06 04:00:00,56019.75,0.0,2549.75,4671.0
2016-01-06 05:00:00,57849.75,0.0,2555.75,4870.0
2016-01-06 06:00:00,61645.25,0.0,2624.75,4621.5
2016-01-06 07:00:00,67263.25,8.0,2642.0,4660.75
2016-01-06 08:00:00,70458.25,139.0,2652.0,4548.5
2016-01-06 09:00:00,71875.5,799.25,2653.5,4165.5
2016-01-06 10:00:00,73677.0,1872.75,2646.75,4000.5
2016-01-06 11:00:00,75811.75,2797.25,2574.25,3711.0
2016-01-06 12:00:00,75263.5,2907.5,2577.75,3104.0
2016-01-06 13:00:00,73625.0,2406.25,2547.25,2804.75
2016-01-06 14:00:00,72220.5,1521.75,2583.75,2601.75
2016-01-06 15:00:00,71757.25,539.5,2615.0,2742.0
2016-01-06 16:00:00,73986.5,51.5,2619.75,2973.25
2016-01-06 17:00:00,77531.25,7.5,2606.25,3428.25
2016-01-06 18:00:00,77508.25,7.0,2574.75,3698.5
2016-01-06 19:00:00,75482.0,0.0,2619.25,3878.25
2016-01-06 20:00:00,71421.75,0.0,2623.0,4030.0
2016-01-06 21:00:00,68051.0,0.0,2618.25,3877.25
2016-01-06 22:00:00,66184.25,0.0,2594.75,3926.75
2016-01-06 23:00:00,61789.5,0.0,2647.75,3835.75
2016-01-07 00:00:00,58510.25,0.0,2604.5,3959.0
2016-01-07 01:00:00,56249.0,0.0,2587.75,4068.5
2016-01-07 02:00:00,54925.25,0.0,2630.0,4233.0
2016-01-07 03:00:00,54720.0,0.0,2614.75,4483.25
2016-01-07 04:00:00,56361.0,0.0,2666.25,4553.25
2016-01-07 05:00:00,60604.25,0.0,2704.0,4613.25
2016-01-07 06:00:00,69046.0,0.0,2683.75,5175.0
2016-01-07 07:00:00,76577.25,8.0,2701.75,5995.25
2016-01-07 08:00:00,79614.5,161.5,2704.75,6759.0
2016-01-07 09:00:00,79832.75,1236.75,2718.25,8071.75
2016-01-07 10:00:00,80167.25,2898.75,2711.5,8662.75
2016-01-07 11:00:00,81679.25,3981.5,2711.75,8572.5
2016-01-07 12:00:00,81560.5,3437.25,2714.0,8694.5
2016-01-07 13:00:00,80723.25,2070.5,2712.5,9092.5
2016-01-07 14:00:00,79978.5,978.75,2711.0,9965.75
2016-01-07 15:00:00,79823.5,316.75,2700.25,11431.25
2016-01-07 16:00:00,80941.5,38.75,2685.75,12672.5
2016-01-07 17:00:00,83771.75,7.5,2690.75,13699.0
2016-01-07 18:00:00,83150.25,7.0,2690.25,15096.0
2016-01-07 19:00:00,80251.75,0.0,2677.25,15948.5
2016-01-07 20:00:00,75674.75,0.0,2674.75,17004.0
2016-01-07 21:00:00,71487.75,0.0,2677.75,18110.5
2016-01-07 22:00:00,68966.75,0.0,2680.25,18764.75
2016-01-07 23:00:00,64209.5,0.0,2525.0,19117.75
2016-01-08 00:00:00,60286.0,0.0,2641.75,19918.5
2016-01-08 01:00:00,57870.0,0.0,2342.5,20543.75
2016-01-08 02:00:00,56473.75,0.0,2047.5,20892.0
2016-01-08 03:00:00,56711.0,0.0,2307.0,21256.5
2016-01-08 04:00:00,57949.0,0.0,2188.75,21664.0
2016-01-08 05:00:00,61967.0,0.0,2454.75,22390.5
2016-01-08 06:00:00,70488.5,0.0,2588.0,23631.0
2016-01-08 07:00:00,77904.75,8.0,2485.0,23995.5
2016-01-08 08:00:00,80557.25,353.75,2461.25,24229.25
2016-01-08 09:00:00,80429.75,2857.0,2495.0,23877.0
2016-01-08 10:00:00,80709.0,6319.0,2543.25,23394.75
2016-01-08 11:00:00,81435.5,8839.75,2438.5,23074.0
2016-01-08 12:00:00,80392.75,9235.75,2296.0,21670.5
2016-01-08 13:00:00,78485.5,7470.25,1872.25,19742.5
2016-01-08 14:00:00,76620.25,4567.25,1391.0,17519.75
2016-01-08 15:00:00,75764.0,1788.75,754.0,15664.0
2016-01-08 16:00:00,77095.0,132.5,260.75,15406.0
2016-01-08 17:00:00,81018.0,7.5,125.25,14828.25
2016-01-08 18:00:00,80175.75,7.0,183.75,13612.5
2016-01-08 19:00:00,77555.5,0.0,383.75,12564.0
2016-01-08 20:00:00,72495.0,0.0,657.25,11434.75
2016-01-08 21:00:00,68367.0,0.0,1289.25,10208.25
2016-01-08 22:00:00,65895.25,0.0,1623.25,9095.75
2016-01-08 23:00:00,61571.5,0.0,2063.5,8148.25
2016-01-09 00:00:00,58043.0,0.0,2331.0,6967.75
2016-01-09 01:00:00,55601.0,0.0,2194.5,6468.25
2016-01-09 02:00:00,54095.25,0.0,2070.0,6133.5
2016-01-09 03:00:00,53503.5,0.0,1731.75,5951.75
2016-01-09 04:00:00,53493.5,0.0,1572.5,6184.0
2016-01-09 05:00:00,53657.75,0.0,1634.25,5731.75
2016-01-09 06:00:00,54120.75,0.0,1758.75,5927.25
2016-01-09 07:00:00,57584.0,8.0,1519.75,6151.5
2016-01-09 08:00:00,61535.75,207.5,1427.75,6503.75
2016-01-09 09:00:00,64864.75,1583.75,1380.0,6750.25
2016-01-09 10:00:00,66799.0,3501.75,1362.0,6455.75
2016-01-09 11:00:00,68336.25,5082.75,1376.0,5185.25
2016-01-09 12:00:00,67397.0,5263.0,1484.75,4230.75
2016-01-09 13:00:00,65328.75,4538.5,1494.5,3872.0
2016-01-09 14:00:00,63986.75,2963.25,1363.75,3940.5
2016-01-09 15:00:00,63843.0,1111.25,1289.0,5004.5
2016-01-09 16:00:00,65750.25,104.0,1151.5,7040.25
2016-01-09 17:00:00,70334.75,7.5,1245.25,8587.75
2016-01-09 18:00:00,70598.25,7.0,1450.75,9449.75
2016-01-09 19:00:00,68195.0,0.0,1529.25,10073.75
2016-01-09 20:00:00,63941.25,0.0,1608.25,10156.0
2016-01-09 21:00:00,61314.0,0.0,1635.75,10157.0
2016-01-09 22:00:00,60784.5,0.0,1887.75,10414.75
2016-01-09 23:00:00,57412.0,0.0,2073.25,10619.75
2016-01-10 00:00:00,53140.75,0.0,2307.25,10835.0
2016-01-10 01:00:00,50653.0,0.0,2495.75,11148.75
2016-01-10 02:00:00,49379.0,0.0,2670.75,11786.25
2016-01-10 03:00:00,48894.25,0.0,2709.0,12457.75
2016-01-10 04:00:00,48851.75,0.0,2707.75,12499.0
2016-01-10 05:00:00,48619.0,0.0,2737.75,13040.0
2016-01-10 06:00:00,48250.25,0.0,2746.5,13937.5
2016-01-10 07:00:00,50745.25,8.0,2746.75,14531.75
2016-01-10 08:00:00,54456.0,191.0,2731.25,14477.25
2016-01-10 09:00:00,58413.0,1233.25,2671.0,14205.5
2016-01-10 10:00:00,61040.25,2378.0,2683.0,13938.75
2016-01-10 11:00:00,63891.0,3243.0,2644.5,13621.25
2016-01-10 12:00:00,63541.5,3900.25,2607.5,12727.25
2016-01-10 13:00:00,61567.25,4030.25,2534.0,11850.25
2016-01-10 14:00:00,60391.5,3086.5,2416.75,11043.25
2016-01-10 15:00:00,60067.25,1274.0,2453.25,10136.25
2016-01-10 16:00:00,61809.5,98.25,2476.75,10446.0
2016-01-10 17:00:00,66140.75,7.5,2338.75,11151.0
2016-01-10 18:00:00,67142.75,7.0,2249.5,11573.75
2016-01-10 19:00:00,65721.0,0.0,2285.25,12175.25
2016-01-10 20:00:00,62976.5,0.0,2076.5,11858.25
2016-01-10 21:00:00,60709.5,0.0,1711.0,10907.5
2016-01-10 22:00:00,60608.0,0.0,1777.5,10100.0
2016-01-10 23:00:00,56684.5,0.0,1851.25,9724.5
2016-01-11 00:00:00,53731.75,0.0,1760.5,9242.0
2016-01-11 01:00:00,51484.25,0.0,1522.5,8695.25
2016-01-11 02:00:00,50603.25,0.0,1522.75,7983.0
2016-01-11 03:00:00,51017.5,0.0,1234.75,6873.5
2016-01-11 04:00:00,53049.5,0.0,1278.0,6100.25
2016-01-11 05:00:00,58142.0,0.0,1191.25,5339.75
2016-01-11 06:00:00,68570.25,0.0,1111.5,5180.0
2016-01-11 07:00:00,77412.0,8.0,1042.5,5474.0
2016-01-11 08:00:00,80926.0,105.75,931.25,6121.5
2016-01-11 09:00:00,86358.25,584.5,1066.5,6410.25
2016-01-11 10:00:00,88891.5,1410.5,981.5,6532.75
2016-01-11 11:00:00,86558.5,2080.0,871.5,6388.75
2016-01-11 12:00:00,83198.75,2343.25,938.25,5815.0
2016-01-11 13:00:00,82947.75,2089.25,982.5,5531.75
2016-01-11 14:00:00,81614.75,1364.5,903.5,5898.75
2016-01-11 15:00:00,80980.25,633.25,994.5,6771.5
2016-01-11 16:00:00,81612.0,102.75,1259.0,7833.5
2016-01-11 17:00:00,84340.75,9.0,1558.0,9122.25
2016-01-11 18:00:00,83590.75,7.0,1567.75,9564.5
2016-01-11 19:00:00,80967.75,0.0,1453.5,9711.5
2016-01-11 20:00:00,76117.25,0.0,1434.75,9730.75
2016-01-11 21:00:00,72102.75,0.0,1402.25,9661.25
2016-01-11 22:00:00,69054.5,0.0,1463.0,9508.0
2016-01-11 23:00:00,63656.75,0.0,1445.25,9433.0
2016-01-12 00:00:00,59548.75,0.0,1500.5,9265.5
2016-01-12 01:00:00,56933.25,0.0,1373.0,9262.5
2016-01-12 02:00:00,56123.25,0.0,1246.25,9583.75
2016-01-12 03:00:00,56580.25,0.0,1069.5,10361.25
2016-01-12 04:00:00,57885.75,0.0,984.25,10760.75
2016-01-12 05:00:00,62017.0,0.0,917.25,10866.0
2016-01-12 06:00:00,71205.0,0.25,1153.75,11567.75
2016-01-12 07:00:00,79596.0,9.0,1271.75,11400.5
2016-01-12 08:00:00,82542.25,146.75,1270.5,11415.5
2016-01-12 09:00:00,82441.0,835.25,1348.75,11452.25
2016-01-12 10:00:00,82966.5,1839.5,1494.25,11953.75
2016-01-12 11:00:00,83468.25,2647.75,1422.0,12446.75
2016-01-12 12:00:00,82664.75,3273.5,1093.25,13076.5
2016-01-12 13:00:00,82490.5,3259.75,1154.0,13377.25
2016-01-12 14:00:00,81455.0,2521.5,1271.0,13486.5
2016-01-12 15:00:00,80625.25,1143.5,995.5,13500.5
2016-01-12 16:00:00,81066.0,133.75,943.75,13687.25
2016-01-12 17:00:00,84636.5,9.5,838.0,14164.25
2016-01-12 18:00:00,84288.5,7.0,823.25,14491.0
2016-01-12 19:00:00,81900.5,0.0,731.75,14903.75
2016-01-12 20:00:00,77144.0,0.0,753.0,15564.0
2016-01-12 21:00:00,72694.75,0.0,806.75,15679.5
2016-01-12 22:00:00,69318.25,0.0,675.75,15824.25
2016-01-12 23:00:00,64304.0,0.0,737.5,15850.0
2016-01-13 00:00:00,60510.5,0.0,922.5,15982.0
2016-01-13 01:00:00,58389.5,0.0,1321.0,16232.75
2016-01-13 02:00:00,57168.75,0.0,1755.25,16058.75
2016-01-13 03:00:00,57464.25,0.0,2180.75,16448.5
2016-01-13 04:00:00,59156.75,0.0,2430.0,16629.5
2016-01-13 05:00:00,63220.5,0.0,2556.75,17039.25
2016-01-13 06:00:00,72345.5,0.0,2386.25,18226.25
2016-01-13 07:00:00,80636.0,8.0,2008.0,18642.75
2016-01-13 08:00:00,83462.25,136.75,1351.25,18089.0
2016-01-13 09:00:00,83359.75,694.0,754.25,17595.5
2016-01-13 10:00:00,83963.0,1646.0,425.75,17586.25
2016-01-13 11:00:00,84873.5,2384.0,246.0,16768.5
2016-01-13 12:00:00,83847.25,2714.0,202.25,16366.0
2016-01-13 13:00:00,83385.5,2496.75,173.75,15993.0
2016-01-13 14:00:00,82286.5,1865.75,230.5,15848.0
2016-01-13 15:00:00,82102.0,819.75,353.5,15161.25
2016-01-13 16:00:00,82337.0,101.5,399.5,14750.75
2016-01-13 17:00:00,85130.75,9.0,701.5,13583.25
2016-01-13 18:00:00,84485.25,7.0,1204.75,11834.25
2016-01-13 19:00:00,81703.5,0.0,1140.5,10870.5
2016-01-13 20:00:00,76800.75,0.0,1027.5,10123.5
2016-01-13 21:00:00,72656.5,0.0,792.75,9645.75
2016-01-13 22:00:00,69705.25,0.0,830.0,9839.75
2016-01-13 23:00:00,64949.25,0.0,949.0,9965.5
2016-01-14 00:00:00,61172.25,0.0,863.0,10695.0
2016-01-14 01:00:00,58734.0,0.0,610.5,10331.5
2016-01-14 02:00:00,57816.0,0.0,411.5,9830.25
2016-01-14 03:00:00,58111.25,0.0,435.5,9433.0
2016-01-14 04:00:00,59402.0,0.0,353.75,8530.25
2016-01-14 05:00:00,62902.0,0.0,469.25,8464.25
2016-01-14 06:00:00,71947.0,0.0,663.75,8879.5
2016-01-14 07:00:00,80172.25,8.0,850.25,9378.0
2016-01-14 08:00:00,82744.5,492.75,1008.5,9610.0
2016-01-14 09:00:00,81749.25,3042.75,1307.75,9453.5
2016-01-14 10:00:00,82018.0,6293.75,1524.25,8981.25
2016-01-14 11:00:00,82528.25,8991.5,1770.5,8791.75
2016-01-14 12:00:00,82078.25,9996.75,1839.5,8804.0
2016-01-14 13:00:00,81710.25,8709.0,1989.0,8568.75
2016-01-14 14:00:00,81040.25,5765.75,1939.75,8427.75
2016-01-14 15:00:00,80199.0,1970.5,1915.0,8399.5
2016-01-14 16:00:00,80846.5,138.5,1702.75,8988.0
2016-01-14 17:00:00,84665.5,9.25,1492.25,10062.0
2016-01-14 18:00:00,84683.75,7.0,1317.25,10936.0
2016-01-14 19:00:00,82335.75,0.0,894.75,10903.0
2016-01-14 20:00:00,77501.5,0.0,906.0,10608.75
2016-01-14 21:00:00,73344.0,0.0,871.0,10261.25
2016-01-14 22:00:00,70338.75,0.0,785.5,9779.0
2016-01-14 23:00:00,65399.25,0.0,738.25,9399.25
2016-01-15 00:00:00,61729.5,0.0,757.0,9085.25
2016-01-15 01:00:00,59285.75,0.0,860.75,9026.0
2016-01-15 02:00:00,58057.75,0.0,910.25,9024.75
2016-01-15 03:00:00,58290.25,0.0,1104.5,9320.0
2016-01-15 04:00:00,59791.0,0.0,1336.25,9378.5
2016-01-15 05:00:00,63675.25,0.0,1493.75,9299.5
2016-01-15 06:00:00,72320.5,0.0,1770.25,8904.25
2016-01-15 07:00:00,80318.5,8.25,1857.25,8219.0
2016-01-15 08:00:00,83513.25,149.0,1905.25,7818.75
2016-01-15 09:00:00,83505.75,716.5,1600.5,7292.0
2016-01-15 10:00:00,83986.5,1315.5,1244.0,6883.0
2016-01-15 11:00:00,84540.0,1812.5,1015.25,6234.0
2016-01-15 12:00:00,83741.25,1947.0,765.25,6195.25
2016-01-15 13:00:00,82498.0,1769.75,630.25,6087.5
2016-01-15 14:00:00,81500.0,1151.5,538.5,5762.25
2016-01-15 15:00:00,80298.0,501.25,413.75,5751.0
2016-01-15 16:00:00,80713.5,69.5,336.5,5306.75
2016-01-15 17:00:00,83187.75,9.25,245.0,4975.5
2016-01-15 18:00:00,82410.0,7.0,151.25,5000.0
2016-01-15 19:00:00,79601.25,0.0,73.25,4786.25
2016-01-15 20:00:00,74621.5,0.0,48.5,4202.25
2016-01-15 21:00:00,70577.75,0.0,63.0,3896.5
2016-01-15 22:00:00,68509.25,0.0,92.75,3655.25
2016-01-15 23:00:00,64321.75,0.0,87.75,3484.0
2016-01-16 00:00:00,60649.75,0.0,129.25,3322.25
2016-01-16 01:00:00,58043.75,0.0,212.75,2807.5
2016-01-16 02:00:00,56760.0,0.0,267.25,2574.75
2016-01-16 03:00:00,55852.25,0.0,317.0,2758.75
2016-01-16 04:00:00,55464.25,0.0,223.75,2991.0
2016-01-16 05:00:00,55376.75,0.0,96.25,3321.5
2016-01-16 06:00:00,56463.25,0.0,151.0,3411.75
2016-01-16 07:00:00,60287.0,8.0,343.0,3778.0
2016-01-16 08:00:00,64228.25,111.75,745.5,4331.5
2016-01-16 09:00:00,68020.5,584.0,1075.25,4688.25
2016-01-16 10:00:00,69900.25,1186.0,1134.5,4936.5
2016-01-16 11:00:00,70603.5,1705.0,1332.5,5697.5
2016-01-16 12:00:00,70294.0,1908.25,1043.25,6695.0
2016-01-16 13:00:00,68708.0,1788.0,846.75,7740.25
2016-01-16 14:00:00,67107.5,1351.5,1062.75,8180.0
2016-01-16 15:00:00,66759.0,666.25,1359.5,7920.25
2016-01-16 16:00:00,67885.5,112.0,1412.0,7536.25
2016-01-16 17:00:00,72242.5,8.75,1414.0,7662.0
2016-01-16 18:00:00,72944.25,7.0,1647.0,7246.5
2016-01-16 19:00:00,70402.5,0.0,1983.75,7040.5
2016-01-16 20:00:00,66292.5,0.0,2015.75,7028.75
2016-01-16 21:00:00,63581.0,0.0,2197.0,6926.75
2016-01-16 22:00:00,62957.0,0.0,2369.5,6945.25
2016-01-16 23:00:00,59523.25,0.0,2547.75,6756.5
2016-01-17 00:00:00,56303.0,0.0,2529.75,6721.0
2016-01-17 01:00:00,54092.0,0.0,2411.25,6716.0
2016-01-17 02:00:00,52776.75,0.0,2349.5,6412.75
2016-01-17 03:00:00,51904.0,0.0,2066.5,6468.25
2016-01-17 04:00:00,51525.5,0.0,1965.25,6254.5
2016-01-17 05:00:00,51102.25,0.0,1873.0,6064.5
2016-01-17 06:00:00,50154.0,0.0,1837.5,6058.0
2016-01-17 07:00:00,52514.0,8.0,1617.5,5674.25
2016-01-17 08:00:00,56178.75,109.5,1167.25,5075.5
2016-01-17 09:00:00,60243.25,521.25,709.0,4685.25
2016-01-17 10:00:00,63457.5,1042.25,413.75,4342.25
2016-01-17 11:00:00,65987.25,1603.25,136.25,4104.25
2016-01-17 12:00:00,65542.25,2029.0,94.25,3999.75
2016-01-17 13:00:00,63454.75,1859.75,238.75,4077.25
2016-01-17 14:00:00,61891.25,1319.25,275.75,3914.5
2016-01-17 15:00:00,61464.75,630.5,314.5,3582.0
2016-01-17 16:00:00,62742.5,108.75,489.5,3392.75
2016-01-17 17:00:00,68087.75,8.75,423.0,3312.75
2016-01-17 18:00:00,70136.5,7.0,393.25,3257.25
2016-01-17 19:00:00,68693.75,0.0,400.25,3183.0
2016-01-17 20:00:00,65602.25,0.0,261.25,3180.0
2016-01-17 21:00:00,63792.0,0.0,213.75,3595.75
2016-01-17 22:00:00,64506.5,0.0,221.5,3846.25
2016-01-17 23:00:00,61580.25,0.0,229.75,3971.25
2016-01-18 00:00:00,59212.25,0.0,311.5,3912.5
2016-01-18 01:00:00,57608.25,0.0,404.5,3950.75
2016-01-18 02:00:00,56718.5,0.0,327.75,3803.0
2016-01-18 03:00:00,56728.25,0.0,388.25,3804.75
2016-01-18 04:00:00,58441.75,0.0,338.5,3557.75
2016-01-18 05:00:00,63212.0,0.0,320.5,3229.0
2016-01-18 06:00:00,73346.0,0.0,335.25,2943.75
2016-01-18 07:00:00,81531.25,8.0,468.75,2966.25
2016-01-18 08:00:00,84418.25,142.25,536.75,3035.5
2016-01-18 09:00:00,84287.25,905.0,717.5,2849.5
2016-01-18 10:00:00,84879.25,2044.5,1006.25,2471.5
2016-01-18 11:00:00,85107.25,3205.75,1181.5,1876.5
2016-01-18 12:00:00,83808.25,4056.75,1600.0,1582.5
2016-01-18 13:00:00,83236.0,4247.0,1880.25,1636.25
2016-01-18 14:00:00,82074.0,3444.75,2137.25,1513.75
2016-01-18 15:00:00,81653.25,1754.5,2052.5,1598.0
2016-01-18 16:00:00,82035.5,233.0,1782.75,2007.75
2016-01-18 17:00:00,86561.0,9.5,1651.5,2615.75
2016-01-18 18:00:00,86940.25,7.0,1531.75,3153.5
2016-01-18 19:00:00,85026.25,0.0,1653.5,3585.25
2016-01-18 20:00:00,80571.75,0.0,1739.75,3748.0
2016-01-18 21:00:00,76785.0,0.0,1921.75,3777.75
2016-01-18 22:00:00,74339.5,0.0,1931.5,3975.25
2016-01-18 23:00:00,70007.0,0.0,1941.75,4222.25
2016-01-19 00:00:00,66187.25,0.0,2067.5,4520.5
2016-01-19 01:00:00,63944.5,0.0,2231.25,4452.0
2016-01-19 02:00:00,62812.75,0.0,2284.25,4362.5
2016-01-19 03:00:00,62207.25,0.0,2406.75,4355.75
2016-01-19 04:00:00,63297.0,0.0,2429.5,4540.0
